job_id,crane_id,yard_block,job_type,moves_planned,moves_min_accept,start_time_utc,end_time_utc
JOB_000159,CR_02,YB_02,retrieval,17,13,2025-01-02 18:00:00+00:00,2025-01-02 18:45:00+00:00
JOB_000235,CR_08,YB_08,stacking,14,11,2025-01-02 19:00:00+00:00,2025-01-02 20:30:00+00:00
JOB_000194,CR_04,YB_04,retrieval,23,20,2025-01-02 19:00:00+00:00,2025-01-02 19:30:00+00:00
JOB_000255,CR_10,YB_10,retrieval,20,18,2025-01-02 19:00:00+00:00,2025-01-02 19:45:00+00:00
JOB_000280,CR_12,YB_12,stacking,22,17,2025-01-02 19:00:00+00:00,2025-01-02 19:15:00+00:00
JOB_000185,CR_16,YB_04,stacking,13,11,2025-01-02 19:00:00+00:00,2025-01-02 20:00:00+00:00
JOB_000224,CR_07,YB_07,retrieval,26,24,2025-01-02 19:00:00+00:00,2025-01-02 19:15:00+00:00
JOB_000213,CR_06,YB_06,stacking,14,10,2025-01-02 19:00:00+00:00,2025-01-02 19:45:00+00:00
JOB_000205,CR_05,YB_05,retrieval,23,18,2025-01-02 19:00:00+00:00,2025-01-02 20:15:00+00:00
JOB_000161,CR_14,YB_02,stacking,16,14,2025-01-02 19:00:00+00:00,2025-01-02 20:15:00+00:00
JOB_000215,CR_06,YB_06,shuttle,20,17,2025-01-02 19:00:00+00:00,2025-01-02 20:30:00+00:00
JOB_000260,CR_10,YB_10,shuttle,25,23,2025-01-02 19:00:00+00:00,2025-01-02 19:15:00+00:00
JOB_000196,CR_04,YB_04,stacking,19,16,2025-01-02 19:00:00+00:00,2025-01-02 20:30:00+00:00
JOB_000274,CR_12,YB_12,retrieval,9,8,2025-01-02 20:00:00+00:00,2025-01-02 20:15:00+00:00
JOB_000265,CR_11,YB_11,retrieval,14,11,2025-01-02 20:00:00+00:00,2025-01-02 20:45:00+00:00
JOB_000271,CR_11,YB_11,stacking,18,13,2025-01-02 20:00:00+00:00,2025-01-02 21:30:00+00:00
JOB_000248,CR_09,YB_09,shuttle,20,18,2025-01-02 20:00:00+00:00,2025-01-02 20:30:00+00:00
JOB_000162,CR_14,YB_02,stacking,16,14,2025-01-02 20:00:00+00:00,2025-01-02 21:30:00+00:00
JOB_000165,CR_02,YB_02,stacking,17,12,2025-01-02 20:00:00+00:00,2025-01-02 21:00:00+00:00
JOB_000186,CR_16,YB_04,retrieval,21,17,2025-01-02 20:00:00+00:00,2025-01-02 21:15:00+00:00
JOB_000190,CR_04,YB_04,stacking,15,13,2025-01-02 20:00:00+00:00,2025-01-02 20:45:00+00:00
JOB_000230,CR_07,YB_07,stacking,8,8,2025-01-02 20:00:00+00:00,2025-01-02 21:15:00+00:00
JOB_000167,CR_14,YB_02,shuttle,25,20,2025-01-02 20:00:00+00:00,2025-01-02 20:15:00+00:00
JOB_000209,CR_06,YB_06,retrieval,16,14,2025-01-02 20:00:00+00:00,2025-01-02 21:15:00+00:00
JOB_000207,CR_06,YB_06,shuttle,20,18,2025-01-02 20:00:00+00:00,2025-01-02 21:00:00+00:00
JOB_000182,CR_04,YB_04,retrieval,12,9,2025-01-02 21:00:00+00:00,2025-01-02 21:15:00+00:00
JOB_000188,CR_04,YB_04,stacking,9,8,2025-01-02 21:00:00+00:00,2025-01-02 22:15:00+00:00
JOB_000198,CR_05,YB_05,retrieval,13,11,2025-01-02 21:00:00+00:00,2025-01-02 21:15:00+00:00
JOB_000200,CR_05,YB_05,retrieval,12,9,2025-01-02 21:00:00+00:00,2025-01-02 21:45:00+00:00
JOB_000170,CR_15,YB_03,retrieval,17,14,2025-01-02 21:00:00+00:00,2025-01-02 21:15:00+00:00
JOB_000269,CR_11,YB_11,retrieval,21,17,2025-01-02 21:00:00+00:00,2025-01-02 21:30:00+00:00
JOB_000268,CR_11,YB_11,stacking,15,11,2025-01-02 21:00:00+00:00,2025-01-02 22:30:00+00:00
JOB_000174,CR_03,YB_03,retrieval,12,10,2025-01-02 21:00:00+00:00,2025-01-02 22:15:00+00:00
JOB_000267,CR_11,YB_11,retrieval,16,12,2025-01-02 21:00:00+00:00,2025-01-02 21:30:00+00:00
JOB_000211,CR_06,YB_06,retrieval,27,24,2025-01-02 21:00:00+00:00,2025-01-02 22:30:00+00:00
JOB_000227,CR_07,YB_07,stacking,19,17,2025-01-02 21:00:00+00:00,2025-01-02 21:30:00+00:00
JOB_000148,CR_13,YB_01,retrieval,18,16,2025-01-02 21:00:00+00:00,2025-01-02 21:30:00+00:00
JOB_000155,CR_13,YB_01,shuttle,12,10,2025-01-02 21:00:00+00:00,2025-01-02 21:45:00+00:00
JOB_000254,CR_10,YB_10,retrieval,12,10,2025-01-02 21:00:00+00:00,2025-01-02 22:30:00+00:00
JOB_000210,CR_06,YB_06,stacking,16,14,2025-01-02 21:00:00+00:00,2025-01-02 22:00:00+00:00
JOB_000221,CR_06,YB_06,stacking,18,16,2025-01-02 22:00:00+00:00,2025-01-02 23:00:00+00:00
JOB_000154,CR_01,YB_01,retrieval,21,16,2025-01-02 22:00:00+00:00,2025-01-02 23:30:00+00:00
JOB_000199,CR_05,YB_05,stacking,20,16,2025-01-02 22:00:00+00:00,2025-01-02 23:15:00+00:00
JOB_000172,CR_15,YB_03,stacking,11,8,2025-01-02 22:00:00+00:00,2025-01-02 23:15:00+00:00
JOB_000256,CR_10,YB_10,retrieval,25,22,2025-01-02 22:00:00+00:00,2025-01-02 23:15:00+00:00
JOB_000277,CR_12,YB_12,retrieval,30,28,2025-01-02 22:00:00+00:00,2025-01-02 22:15:00+00:00
JOB_000157,CR_02,YB_02,retrieval,10,8,2025-01-02 22:00:00+00:00,2025-01-02 22:45:00+00:00
JOB_000164,CR_14,YB_02,shuttle,29,25,2025-01-02 22:00:00+00:00,2025-01-02 23:00:00+00:00
JOB_000251,CR_09,YB_09,shuttle,9,8,2025-01-02 22:00:00+00:00,2025-01-02 22:45:00+00:00
JOB_000413,CR_12,YB_12,stacking,24,20,2025-01-03 06:00:00+00:00,2025-01-03 06:45:00+00:00
JOB_000426,CR_12,YB_12,stacking,22,19,2025-01-03 06:00:00+00:00,2025-01-03 07:30:00+00:00
JOB_000318,CR_16,YB_04,retrieval,8,8,2025-01-03 06:00:00+00:00,2025-01-03 07:30:00+00:00
JOB_000313,CR_15,YB_03,stacking,20,15,2025-01-03 06:00:00+00:00,2025-01-03 07:00:00+00:00
JOB_000374,CR_08,YB_08,stacking,24,22,2025-01-03 07:00:00+00:00,2025-01-03 08:00:00+00:00
JOB_000349,CR_06,YB_06,retrieval,30,26,2025-01-03 07:00:00+00:00,2025-01-03 08:30:00+00:00
JOB_000358,CR_07,YB_07,retrieval,18,16,2025-01-03 07:00:00+00:00,2025-01-03 07:45:00+00:00
JOB_000297,CR_02,YB_02,stacking,12,10,2025-01-03 07:00:00+00:00,2025-01-03 07:30:00+00:00
JOB_000382,CR_09,YB_09,stacking,18,14,2025-01-03 07:00:00+00:00,2025-01-03 08:30:00+00:00
JOB_000312,CR_15,YB_03,shuttle,14,11,2025-01-03 08:00:00+00:00,2025-01-03 09:15:00+00:00
JOB_000311,CR_15,YB_03,retrieval,17,13,2025-01-03 08:00:00+00:00,2025-01-03 09:15:00+00:00
JOB_000289,CR_13,YB_01,retrieval,22,20,2025-01-03 08:00:00+00:00,2025-01-03 08:30:00+00:00
JOB_000408,CR_11,YB_11,stacking,16,13,2025-01-03 08:00:00+00:00,2025-01-03 09:15:00+00:00
JOB_000362,CR_07,YB_07,shuttle,21,19,2025-01-03 08:00:00+00:00,2025-01-03 09:30:00+00:00
JOB_000372,CR_08,YB_08,retrieval,21,19,2025-01-03 08:00:00+00:00,2025-01-03 08:45:00+00:00
JOB_000384,CR_09,YB_09,stacking,18,14,2025-01-03 08:00:00+00:00,2025-01-03 08:15:00+00:00
JOB_000343,CR_06,YB_06,stacking,8,8,2025-01-03 09:00:00+00:00,2025-01-03 09:45:00+00:00
JOB_000285,CR_01,YB_01,stacking,17,12,2025-01-03 09:00:00+00:00,2025-01-03 09:45:00+00:00
JOB_000298,CR_02,YB_02,retrieval,18,16,2025-01-03 09:00:00+00:00,2025-01-03 09:45:00+00:00
JOB_000283,CR_01,YB_01,retrieval,30,28,2025-01-03 09:00:00+00:00,2025-01-03 09:15:00+00:00
JOB_000422,CR_12,YB_12,retrieval,28,26,2025-01-03 09:00:00+00:00,2025-01-03 10:30:00+00:00
JOB_000323,CR_16,YB_04,retrieval,18,15,2025-01-03 10:00:00+00:00,2025-01-03 10:45:00+00:00
JOB_000397,CR_10,YB_10,retrieval,15,13,2025-01-03 10:00:00+00:00,2025-01-03 10:45:00+00:00
JOB_000405,CR_11,YB_11,stacking,19,16,2025-01-03 11:00:00+00:00,2025-01-03 11:45:00+00:00
JOB_000339,CR_06,YB_06,stacking,9,8,2025-01-03 11:00:00+00:00,2025-01-03 12:15:00+00:00
JOB_000412,CR_11,YB_11,retrieval,8,8,2025-01-03 11:00:00+00:00,2025-01-03 11:45:00+00:00
JOB_000288,CR_13,YB_01,shuttle,27,23,2025-01-03 11:00:00+00:00,2025-01-03 11:45:00+00:00
JOB_000322,CR_04,YB_04,retrieval,15,10,2025-01-03 11:00:00+00:00,2025-01-03 11:30:00+00:00
JOB_000404,CR_11,YB_11,shuttle,18,13,2025-01-03 11:00:00+00:00,2025-01-03 12:00:00+00:00
JOB_000305,CR_14,YB_02,stacking,16,12,2025-01-03 11:00:00+00:00,2025-01-03 12:15:00+00:00
JOB_000293,CR_13,YB_01,shuttle,19,14,2025-01-03 12:00:00+00:00,2025-01-03 12:45:00+00:00
JOB_000400,CR_10,YB_10,retrieval,13,11,2025-01-03 12:00:00+00:00,2025-01-03 12:15:00+00:00
JOB_000369,CR_08,YB_08,stacking,22,20,2025-01-03 12:00:00+00:00,2025-01-03 12:15:00+00:00
JOB_000329,CR_05,YB_05,retrieval,26,22,2025-01-03 12:00:00+00:00,2025-01-03 13:00:00+00:00
JOB_000328,CR_16,YB_04,retrieval,15,12,2025-01-03 12:00:00+00:00,2025-01-03 13:15:00+00:00
JOB_000373,CR_08,YB_08,retrieval,21,19,2025-01-03 12:00:00+00:00,2025-01-03 13:15:00+00:00
JOB_000383,CR_09,YB_09,retrieval,27,25,2025-01-03 12:00:00+00:00,2025-01-03 13:00:00+00:00
JOB_000301,CR_14,YB_02,retrieval,15,11,2025-01-03 12:00:00+00:00,2025-01-03 13:30:00+00:00
JOB_000352,CR_07,YB_07,retrieval,18,16,2025-01-03 13:00:00+00:00,2025-01-03 14:30:00+00:00
JOB_000309,CR_03,YB_03,stacking,15,13,2025-01-03 13:00:00+00:00,2025-01-03 13:15:00+00:00
JOB_000296,CR_02,YB_02,retrieval,17,14,2025-01-03 13:00:00+00:00,2025-01-03 13:30:00+00:00
JOB_000302,CR_02,YB_02,retrieval,30,27,2025-01-03 13:00:00+00:00,2025-01-03 13:45:00+00:00
JOB_000319,CR_04,YB_04,stacking,20,15,2025-01-03 14:00:00+00:00,2025-01-03 14:15:00+00:00
JOB_000321,CR_16,YB_04,retrieval,22,19,2025-01-03 14:00:00+00:00,2025-01-03 15:30:00+00:00
JOB_000308,CR_15,YB_03,shuttle,23,18,2025-01-03 14:00:00+00:00,2025-01-03 14:45:00+00:00
JOB_000317,CR_04,YB_04,shuttle,17,15,2025-01-03 14:00:00+00:00,2025-01-03 14:30:00+00:00
JOB_000423,CR_12,YB_12,stacking,19,14,2025-01-03 14:00:00+00:00,2025-01-03 14:15:00+00:00
JOB_000416,CR_12,YB_12,retrieval,13,10,2025-01-03 14:00:00+00:00,2025-01-03 14:30:00+00:00
JOB_000367,CR_08,YB_08,retrieval,11,9,2025-01-03 14:00:00+00:00,2025-01-03 14:45:00+00:00
JOB_000399,CR_10,YB_10,retrieval,18,16,2025-01-03 15:00:00+00:00,2025-01-03 15:30:00+00:00
JOB_000403,CR_10,YB_10,stacking,18,15,2025-01-03 15:00:00+00:00,2025-01-03 15:15:00+00:00
JOB_000396,CR_10,YB_10,retrieval,18,16,2025-01-03 15:00:00+00:00,2025-01-03 15:45:00+00:00
JOB_000407,CR_11,YB_11,retrieval,27,23,2025-01-03 15:00:00+00:00,2025-01-03 15:45:00+00:00
JOB_000366,CR_08,YB_08,retrieval,19,16,2025-01-03 15:00:00+00:00,2025-01-03 15:30:00+00:00
JOB_000315,CR_03,YB_03,stacking,24,19,2025-01-03 15:00:00+00:00,2025-01-03 16:15:00+00:00
JOB_000370,CR_08,YB_08,retrieval,10,8,2025-01-03 15:00:00+00:00,2025-01-03 16:30:00+00:00
JOB_000427,CR_12,YB_12,stacking,19,14,2025-01-03 15:00:00+00:00,2025-01-03 15:45:00+00:00
JOB_000336,CR_05,YB_05,stacking,16,14,2025-01-03 15:00:00+00:00,2025-01-03 15:30:00+00:00
JOB_000417,CR_12,YB_12,stacking,20,18,2025-01-03 15:00:00+00:00,2025-01-03 15:30:00+00:00
JOB_000333,CR_05,YB_05,retrieval,10,8,2025-01-03 15:00:00+00:00,2025-01-03 15:30:00+00:00
JOB_000337,CR_05,YB_05,retrieval,22,20,2025-01-03 16:00:00+00:00,2025-01-03 17:00:00+00:00
JOB_000378,CR_09,YB_09,retrieval,30,26,2025-01-03 16:00:00+00:00,2025-01-03 17:00:00+00:00
JOB_000398,CR_10,YB_10,stacking,8,8,2025-01-03 16:00:00+00:00,2025-01-03 17:15:00+00:00
JOB_000420,CR_12,YB_12,stacking,21,16,2025-01-03 16:00:00+00:00,2025-01-03 16:15:00+00:00
JOB_000406,CR_11,YB_11,retrieval,14,11,2025-01-03 16:00:00+00:00,2025-01-03 17:15:00+00:00
JOB_000401,CR_10,YB_10,retrieval,20,15,2025-01-03 16:00:00+00:00,2025-01-03 17:15:00+00:00
JOB_000409,CR_11,YB_11,retrieval,14,10,2025-01-03 16:00:00+00:00,2025-01-03 17:00:00+00:00
JOB_000286,CR_13,YB_01,stacking,30,25,2025-01-03 16:00:00+00:00,2025-01-03 17:30:00+00:00
JOB_000368,CR_08,YB_08,stacking,16,11,2025-01-03 16:00:00+00:00,2025-01-03 17:30:00+00:00
JOB_000377,CR_09,YB_09,retrieval,25,21,2025-01-03 17:00:00+00:00,2025-01-03 18:15:00+00:00
JOB_000393,CR_10,YB_10,retrieval,12,10,2025-01-03 17:00:00+00:00,2025-01-03 18:00:00+00:00
JOB_000294,CR_01,YB_01,shuttle,9,8,2025-01-03 17:00:00+00:00,2025-01-03 17:45:00+00:00
JOB_000364,CR_08,YB_08,shuttle,19,16,2025-01-03 17:00:00+00:00,2025-01-03 18:30:00+00:00
JOB_000299,CR_14,YB_02,shuttle,30,26,2025-01-03 17:00:00+00:00,2025-01-03 18:15:00+00:00
JOB_000402,CR_10,YB_10,shuttle,26,24,2025-01-03 17:00:00+00:00,2025-01-03 18:15:00+00:00
JOB_000341,CR_06,YB_06,stacking,19,17,2025-01-03 17:00:00+00:00,2025-01-03 18:30:00+00:00
JOB_000415,CR_12,YB_12,stacking,18,13,2025-01-03 17:00:00+00:00,2025-01-03 17:30:00+00:00
JOB_000295,CR_01,YB_01,retrieval,22,19,2025-01-03 18:00:00+00:00,2025-01-03 19:15:00+00:00
JOB_000327,CR_16,YB_04,stacking,19,14,2025-01-03 18:00:00+00:00,2025-01-03 19:30:00+00:00
JOB_000347,CR_06,YB_06,retrieval,23,18,2025-01-03 18:00:00+00:00,2025-01-03 18:30:00+00:00
JOB_000389,CR_09,YB_09,stacking,27,25,2025-01-03 18:00:00+00:00,2025-01-03 18:30:00+00:00
JOB_000344,CR_06,YB_06,stacking,19,15,2025-01-03 18:00:00+00:00,2025-01-03 19:30:00+00:00
JOB_000375,CR_08,YB_08,shuttle,8,8,2025-01-03 18:00:00+00:00,2025-01-03 19:00:00+00:00
JOB_000300,CR_14,YB_02,retrieval,13,11,2025-01-03 18:00:00+00:00,2025-01-03 19:15:00+00:00
JOB_000303,CR_14,YB_02,retrieval,11,8,2025-01-03 18:00:00+00:00,2025-01-03 19:30:00+00:00
JOB_000354,CR_07,YB_07,stacking,15,12,2025-01-03 18:00:00+00:00,2025-01-03 19:00:00+00:00
JOB_000391,CR_09,YB_09,retrieval,15,13,2025-01-03 18:00:00+00:00,2025-01-03 18:15:00+00:00
JOB_000291,CR_01,YB_01,retrieval,26,23,2025-01-03 19:00:00+00:00,2025-01-03 19:15:00+00:00
JOB_000381,CR_09,YB_09,stacking,14,12,2025-01-03 19:00:00+00:00,2025-01-03 19:45:00+00:00
JOB_000387,CR_09,YB_09,retrieval,13,9,2025-01-03 19:00:00+00:00,2025-01-03 19:30:00+00:00
JOB_000340,CR_06,YB_06,stacking,23,19,2025-01-03 19:00:00+00:00,2025-01-03 20:00:00+00:00
JOB_000342,CR_06,YB_06,stacking,24,21,2025-01-03 19:00:00+00:00,2025-01-03 20:30:00+00:00
JOB_000365,CR_08,YB_08,stacking,15,13,2025-01-03 19:00:00+00:00,2025-01-03 20:00:00+00:00
JOB_000310,CR_15,YB_03,stacking,16,12,2025-01-03 19:00:00+00:00,2025-01-03 20:15:00+00:00
JOB_000307,CR_15,YB_03,retrieval,25,22,2025-01-03 19:00:00+00:00,2025-01-03 19:45:00+00:00
JOB_000359,CR_07,YB_07,retrieval,18,15,2025-01-03 19:00:00+00:00,2025-01-03 19:45:00+00:00
JOB_000421,CR_12,YB_12,stacking,18,14,2025-01-03 20:00:00+00:00,2025-01-03 20:30:00+00:00
JOB_000284,CR_01,YB_01,stacking,17,12,2025-01-03 20:00:00+00:00,2025-01-03 20:30:00+00:00
JOB_000388,CR_09,YB_09,retrieval,18,14,2025-01-03 20:00:00+00:00,2025-01-03 21:30:00+00:00
JOB_000428,CR_12,YB_12,retrieval,24,20,2025-01-03 20:00:00+00:00,2025-01-03 21:30:00+00:00
JOB_000392,CR_09,YB_09,retrieval,15,10,2025-01-03 20:00:00+00:00,2025-01-03 21:30:00+00:00
JOB_000320,CR_16,YB_04,shuttle,25,20,2025-01-03 20:00:00+00:00,2025-01-03 20:15:00+00:00
JOB_000357,CR_07,YB_07,retrieval,11,9,2025-01-03 20:00:00+00:00,2025-01-03 20:30:00+00:00
JOB_000335,CR_05,YB_05,stacking,21,18,2025-01-03 20:00:00+00:00,2025-01-03 21:00:00+00:00
JOB_000334,CR_05,YB_05,retrieval,30,25,2025-01-03 20:00:00+00:00,2025-01-03 20:30:00+00:00
JOB_000380,CR_09,YB_09,stacking,20,15,2025-01-03 20:00:00+00:00,2025-01-03 21:00:00+00:00
JOB_000332,CR_05,YB_05,retrieval,11,8,2025-01-03 20:00:00+00:00,2025-01-03 20:30:00+00:00
JOB_000331,CR_05,YB_05,retrieval,19,17,2025-01-03 20:00:00+00:00,2025-01-03 21:00:00+00:00
JOB_000353,CR_07,YB_07,retrieval,17,15,2025-01-03 20:00:00+00:00,2025-01-03 21:30:00+00:00
JOB_000330,CR_05,YB_05,stacking,11,8,2025-01-03 20:00:00+00:00,2025-01-03 21:00:00+00:00
JOB_000356,CR_07,YB_07,retrieval,13,11,2025-01-03 20:00:00+00:00,2025-01-03 21:30:00+00:00
JOB_000314,CR_15,YB_03,stacking,18,13,2025-01-03 20:00:00+00:00,2025-01-03 20:15:00+00:00
JOB_000379,CR_09,YB_09,retrieval,18,14,2025-01-03 20:00:00+00:00,2025-01-03 20:45:00+00:00
JOB_000395,CR_10,YB_10,shuttle,20,16,2025-01-03 21:00:00+00:00,2025-01-03 22:30:00+00:00
JOB_000386,CR_09,YB_09,shuttle,19,16,2025-01-03 21:00:00+00:00,2025-01-03 21:15:00+00:00
JOB_000324,CR_16,YB_04,stacking,21,17,2025-01-03 21:00:00+00:00,2025-01-03 22:00:00+00:00
JOB_000346,CR_06,YB_06,retrieval,12,9,2025-01-03 21:00:00+00:00,2025-01-03 22:15:00+00:00
JOB_000419,CR_12,YB_12,retrieval,8,8,2025-01-03 21:00:00+00:00,2025-01-03 22:15:00+00:00
JOB_000376,CR_08,YB_08,retrieval,19,14,2025-01-03 21:00:00+00:00,2025-01-03 21:15:00+00:00
JOB_000394,CR_10,YB_10,stacking,18,16,2025-01-03 21:00:00+00:00,2025-01-03 21:15:00+00:00
JOB_000325,CR_04,YB_04,retrieval,15,13,2025-01-03 21:00:00+00:00,2025-01-03 21:15:00+00:00
JOB_000425,CR_12,YB_12,retrieval,12,8,2025-01-03 21:00:00+00:00,2025-01-03 21:30:00+00:00
JOB_000306,CR_14,YB_02,stacking,16,14,2025-01-03 21:00:00+00:00,2025-01-03 22:30:00+00:00
JOB_000287,CR_13,YB_01,shuttle,18,15,2025-01-03 21:00:00+00:00,2025-01-03 22:30:00+00:00
JOB_000361,CR_07,YB_07,retrieval,22,19,2025-01-03 21:00:00+00:00,2025-01-03 22:15:00+00:00
JOB_000351,CR_07,YB_07,retrieval,8,8,2025-01-03 21:00:00+00:00,2025-01-03 22:15:00+00:00
JOB_000326,CR_16,YB_04,retrieval,18,14,2025-01-03 22:00:00+00:00,2025-01-03 22:30:00+00:00
JOB_000316,CR_03,YB_03,stacking,15,11,2025-01-03 22:00:00+00:00,2025-01-03 23:15:00+00:00
JOB_000424,CR_12,YB_12,retrieval,18,14,2025-01-03 22:00:00+00:00,2025-01-03 23:30:00+00:00
JOB_000338,CR_06,YB_06,stacking,11,8,2025-01-03 22:00:00+00:00,2025-01-03 22:45:00+00:00
JOB_000385,CR_09,YB_09,retrieval,21,17,2025-01-03 22:00:00+00:00,2025-01-03 23:15:00+00:00
JOB_000418,CR_12,YB_12,retrieval,21,17,2025-01-03 22:00:00+00:00,2025-01-03 22:15:00+00:00
JOB_000411,CR_11,YB_11,retrieval,8,8,2025-01-03 22:00:00+00:00,2025-01-03 23:15:00+00:00
JOB_000390,CR_09,YB_09,shuttle,15,11,2025-01-03 22:00:00+00:00,2025-01-03 23:30:00+00:00
JOB_000304,CR_02,YB_02,retrieval,19,15,2025-01-03 22:00:00+00:00,2025-01-03 23:15:00+00:00
JOB_000371,CR_08,YB_08,retrieval,21,16,2025-01-03 22:00:00+00:00,2025-01-03 23:30:00+00:00
JOB_000363,CR_07,YB_07,retrieval,14,11,2025-01-03 22:00:00+00:00,2025-01-03 22:45:00+00:00
JOB_000355,CR_07,YB_07,stacking,20,17,2025-01-03 22:00:00+00:00,2025-01-03 23:15:00+00:00
JOB_000360,CR_07,YB_07,retrieval,20,16,2025-01-03 22:00:00+00:00,2025-01-03 23:30:00+00:00
JOB_000350,CR_07,YB_07,stacking,14,12,2025-01-03 22:00:00+00:00,2025-01-03 22:45:00+00:00
JOB_000348,CR_06,YB_06,stacking,25,22,2025-01-03 22:00:00+00:00,2025-01-03 23:00:00+00:00
JOB_000290,CR_01,YB_01,stacking,17,13,2025-01-03 22:00:00+00:00,2025-01-03 22:30:00+00:00
JOB_000345,CR_06,YB_06,stacking,11,9,2025-01-03 22:00:00+00:00,2025-01-03 23:00:00+00:00
JOB_000410,CR_11,YB_11,retrieval,20,15,2025-01-03 22:00:00+00:00,2025-01-03 22:30:00+00:00
JOB_000292,CR_01,YB_01,retrieval,20,17,2025-01-03 22:00:00+00:00,2025-01-03 22:15:00+00:00
JOB_000414,CR_12,YB_12,retrieval,20,18,2025-01-03 22:00:00+00:00,2025-01-03 23:00:00+00:00
JOB_000511,CR_08,YB_08,retrieval,18,16,2025-01-04 06:00:00+00:00,2025-01-04 06:45:00+00:00
JOB_000470,CR_16,YB_04,stacking,28,23,2025-01-04 06:00:00+00:00,2025-01-04 06:30:00+00:00
JOB_000502,CR_07,YB_07,retrieval,11,8,2025-01-04 06:00:00+00:00,2025-01-04 06:15:00+00:00
JOB_000510,CR_08,YB_08,stacking,20,18,2025-01-04 06:00:00+00:00,2025-01-04 06:45:00+00:00
JOB_000455,CR_03,YB_03,stacking,10,8,2025-01-04 06:00:00+00:00,2025-01-04 06:15:00+00:00
JOB_000547,CR_11,YB_11,retrieval,8,8,2025-01-04 06:00:00+00:00,2025-01-04 07:15:00+00:00
JOB_000513,CR_08,YB_08,shuttle,23,21,2025-01-04 07:00:00+00:00,2025-01-04 08:30:00+00:00
JOB_000457,CR_03,YB_03,retrieval,16,11,2025-01-04 07:00:00+00:00,2025-01-04 07:45:00+00:00
JOB_000468,CR_16,YB_04,shuttle,10,8,2025-01-04 07:00:00+00:00,2025-01-04 07:30:00+00:00
JOB_000487,CR_06,YB_06,retrieval,12,10,2025-01-04 07:00:00+00:00,2025-01-04 07:15:00+00:00
JOB_000542,CR_11,YB_11,stacking,18,16,2025-01-04 08:00:00+00:00,2025-01-04 08:15:00+00:00
JOB_000501,CR_07,YB_07,retrieval,10,8,2025-01-04 08:00:00+00:00,2025-01-04 08:30:00+00:00
JOB_000458,CR_03,YB_03,stacking,17,14,2025-01-04 09:00:00+00:00,2025-01-04 09:30:00+00:00
JOB_000449,CR_02,YB_02,stacking,18,13,2025-01-04 09:00:00+00:00,2025-01-04 09:45:00+00:00
JOB_000486,CR_06,YB_06,shuttle,13,9,2025-01-04 09:00:00+00:00,2025-01-04 10:15:00+00:00
JOB_000489,CR_06,YB_06,stacking,22,19,2025-01-04 09:00:00+00:00,2025-01-04 10:15:00+00:00
JOB_000494,CR_07,YB_07,retrieval,10,8,2025-01-04 09:00:00+00:00,2025-01-04 09:30:00+00:00
JOB_000497,CR_07,YB_07,retrieval,22,17,2025-01-04 09:00:00+00:00,2025-01-04 09:15:00+00:00
JOB_000507,CR_08,YB_08,stacking,17,15,2025-01-04 09:00:00+00:00,2025-01-04 09:30:00+00:00
JOB_000534,CR_10,YB_10,retrieval,16,11,2025-01-04 09:00:00+00:00,2025-01-04 09:15:00+00:00
JOB_000560,CR_12,YB_12,retrieval,13,10,2025-01-04 10:00:00+00:00,2025-01-04 11:30:00+00:00
JOB_000530,CR_10,YB_10,stacking,16,12,2025-01-04 10:00:00+00:00,2025-01-04 11:30:00+00:00
JOB_000557,CR_12,YB_12,stacking,18,14,2025-01-04 10:00:00+00:00,2025-01-04 11:00:00+00:00
JOB_000517,CR_09,YB_09,stacking,16,11,2025-01-04 10:00:00+00:00,2025-01-04 11:15:00+00:00
JOB_000549,CR_11,YB_11,retrieval,13,8,2025-01-04 10:00:00+00:00,2025-01-04 10:45:00+00:00
JOB_000434,CR_13,YB_01,retrieval,12,8,2025-01-04 10:00:00+00:00,2025-01-04 11:00:00+00:00
JOB_000564,CR_12,YB_12,retrieval,13,8,2025-01-04 10:00:00+00:00,2025-01-04 10:15:00+00:00
JOB_000500,CR_07,YB_07,retrieval,14,11,2025-01-04 11:00:00+00:00,2025-01-04 11:15:00+00:00
JOB_000452,CR_03,YB_03,retrieval,8,8,2025-01-04 11:00:00+00:00,2025-01-04 11:15:00+00:00
JOB_000477,CR_05,YB_05,retrieval,16,13,2025-01-04 11:00:00+00:00,2025-01-04 12:30:00+00:00
JOB_000562,CR_12,YB_12,retrieval,17,12,2025-01-04 11:00:00+00:00,2025-01-04 11:15:00+00:00
JOB_000504,CR_07,YB_07,stacking,14,12,2025-01-04 11:00:00+00:00,2025-01-04 11:45:00+00:00
JOB_000561,CR_12,YB_12,shuttle,22,20,2025-01-04 11:00:00+00:00,2025-01-04 12:00:00+00:00
JOB_000493,CR_07,YB_07,shuttle,21,19,2025-01-04 11:00:00+00:00,2025-01-04 12:00:00+00:00
JOB_000429,CR_13,YB_01,shuttle,19,14,2025-01-04 11:00:00+00:00,2025-01-04 12:00:00+00:00
JOB_000523,CR_09,YB_09,stacking,14,11,2025-01-04 12:00:00+00:00,2025-01-04 13:30:00+00:00
JOB_000535,CR_10,YB_10,stacking,8,8,2025-01-04 12:00:00+00:00,2025-01-04 12:30:00+00:00
JOB_000496,CR_07,YB_07,stacking,12,8,2025-01-04 12:00:00+00:00,2025-01-04 13:00:00+00:00
JOB_000521,CR_09,YB_09,stacking,20,15,2025-01-04 12:00:00+00:00,2025-01-04 12:30:00+00:00
