timestamp,ambient_temp_forecast_C_p50,ambient_temp_forecast_C_p90,ambient_rh_forecast_pct_p50,ambient_rh_forecast_pct_p90,wetbulb_forecast_C_p50,wetbulb_forecast_C_p90,cloud_cover_0_1_p50,cloud_cover_0_1_p90,hourofday_local,dayofweek_local,is_weekend
2025-01-03 18:45:00,6.3,6.6,90.5,92.2,4.4,5.04,0.894,0.982,2,5,1
2025-01-03 19:00:00,6.04,6.7,88.7,89.4,3.78,4.58,0.781,0.781,3,5,1
2025-01-03 19:15:00,5.92,6.39,84.4,86.6,2.8,3.71,0.75,0.816,3,5,1
2025-01-03 19:30:00,6.06,6.38,81.6,84.4,2.39,3.25,0.692,0.722,3,5,1
2025-01-03 19:45:00,6.31,6.55,82.3,89.1,2.77,4.37,0.684,0.714,3,5,1
2025-01-03 20:00:00,6.96,7.17,84.4,84.5,3.83,4.07,0.794,0.809,4,5,1
2025-01-03 20:15:00,7.19,7.62,84.9,86.3,4.18,4.87,0.852,0.974,4,5,1
2025-01-03 20:30:00,6.22,6.55,82.6,85.7,2.73,3.69,0.687,0.732,4,5,1
2025-01-03 20:45:00,6.19,6.5,78.2,82.2,1.83,2.94,0.646,0.676,4,5,1
2025-01-03 21:00:00,6.08,6.39,79.9,82.2,2.06,2.83,0.609,0.684,5,5,1
2025-01-03 21:15:00,5.71,6.38,77.9,78.4,1.29,2.06,0.606,0.606,5,5,1
2025-01-03 21:30:00,6.13,6.44,76.7,79.0,1.47,2.23,0.663,0.679,5,5,1
2025-01-03 21:45:00,6.13,6.23,76.5,78.2,1.44,1.87,0.608,0.641,5,5,1
2025-01-03 22:00:00,6.81,7.53,80.5,83.9,2.9,4.31,0.654,0.837,6,5,1
2025-01-03 22:15:00,7.02,7.12,81.6,82.7,3.34,3.67,0.713,0.722,6,5,1
2025-01-03 22:30:00,8.03,8.04,75.2,75.7,3.07,3.18,0.562,0.572,6,5,1
2025-01-03 22:45:00,7.63,8.09,77.7,79.2,3.17,3.93,0.634,0.769,6,5,1
2025-01-03 23:00:00,7.99,8.34,76.6,77.3,3.3,3.81,0.694,0.784,7,5,1
2025-01-03 23:15:00,8.19,8.22,73.9,77.0,2.96,3.62,0.644,0.803,7,5,1
2025-01-03 23:30:00,6.89,6.99,69.3,71.8,0.75,1.35,0.436,0.436,7,5,1
2025-01-03 23:45:00,7.38,7.68,73.7,75.2,2.11,2.72,0.518,0.618,7,5,1
2025-01-04 00:00:00,8.13,9.24,74.2,74.7,2.96,4.19,0.611,0.674,8,5,1
2025-01-04 00:15:00,8.0,8.39,73.1,79.5,2.63,4.3,0.55,0.599,8,5,1
2025-01-04 00:30:00,8.21,8.68,71.0,71.3,2.42,2.93,0.542,0.58,8,5,1
2025-01-04 00:45:00,8.39,8.57,69.9,71.9,2.37,2.95,0.473,0.473,8,5,1
2025-01-04 01:00:00,8.38,8.68,74.1,77.1,3.2,4.11,0.538,0.565,9,5,1
2025-01-04 01:15:00,7.93,8.32,73.2,74.8,2.57,3.28,0.533,0.533,9,5,1
2025-01-04 01:30:00,8.13,8.3,72.8,78.5,2.69,4.0,0.554,0.554,9,5,1
2025-01-04 01:45:00,8.15,9.02,72.7,73.3,2.69,3.67,0.576,0.653,9,5,1
2025-01-04 02:00:00,8.97,9.23,67.0,71.3,2.38,3.49,0.452,0.452,10,5,1
2025-01-04 02:15:00,9.05,9.34,68.1,70.8,2.67,3.5,0.478,0.555,10,5,1
2025-01-04 02:30:00,9.08,9.35,60.8,62.6,1.23,1.88,0.343,0.364,10,5,1
2025-01-04 02:45:00,9.75,10.11,60.5,61.1,1.85,2.33,0.303,0.384,10,5,1
2025-01-04 03:00:00,9.11,9.42,57.5,59.8,1.11,1.42,0.282,0.291,11,5,1
2025-01-04 03:15:00,8.96,9.08,60.1,60.3,0.99,1.15,0.247,0.333,11,5,1
2025-01-04 03:30:00,9.5,9.73,58.0,59.1,1.5,1.73,0.335,0.408,11,5,1
2025-01-04 03:45:00,8.7,8.92,62.1,65.5,1.12,2.03,0.382,0.382,11,5,1
2025-01-04 04:00:00,9.6,10.2,59.9,62.1,1.6,2.62,0.329,0.505,12,5,1
2025-01-04 04:15:00,9.17,9.32,64.1,65.7,1.99,2.46,0.388,0.453,12,5,1
2025-01-04 04:30:00,9.32,9.38,58.8,59.1,1.32,1.38,0.28,0.398,12,5,1
2025-01-04 04:45:00,9.19,9.64,56.2,59.3,1.19,1.64,0.295,0.372,12,5,1
2025-01-04 05:00:00,9.33,9.34,55.5,59.0,1.33,1.34,0.181,0.28,13,5,1
2025-01-04 05:15:00,9.01,9.47,54.4,56.0,1.01,1.47,0.217,0.269,13,5,1
2025-01-04 05:30:00,8.78,8.78,54.4,56.1,0.78,0.78,0.244,0.244,13,5,1
2025-01-04 05:45:00,8.67,8.77,54.8,57.9,0.67,0.77,0.2,0.213,13,5,1
2025-01-04 06:00:00,9.06,9.28,62.1,64.3,1.49,2.13,0.492,0.569,14,5,1
2025-01-04 06:15:00,9.35,9.96,54.9,57.5,1.35,1.96,0.235,0.338,14,5,1
2025-01-04 06:30:00,9.69,10.02,53.5,54.2,1.69,2.02,0.193,0.315,14,5,1
2025-01-04 06:45:00,8.37,9.32,56.6,57.3,0.37,1.32,0.383,0.438,14,5,1
2025-01-04 07:00:00,9.41,9.71,55.4,58.5,1.41,1.71,0.284,0.333,15,5,1
2025-01-04 07:15:00,9.07,9.64,57.8,59.3,1.07,1.64,0.371,0.411,15,5,1
2025-01-04 07:30:00,9.22,9.43,57.3,57.9,1.22,1.43,0.355,0.433,15,5,1
2025-01-04 07:45:00,10.01,10.24,55.4,56.1,2.01,2.24,0.238,0.238,15,5,1
2025-01-04 08:00:00,9.89,10.1,57.5,59.9,1.89,2.1,0.319,0.336,16,5,1
2025-01-04 08:15:00,8.61,8.95,57.3,57.4,0.61,0.95,0.283,0.341,16,5,1
2025-01-04 08:30:00,8.76,9.05,55.8,57.1,0.76,1.05,0.252,0.252,16,5,1
2025-01-04 08:45:00,8.8,9.39,59.7,61.4,0.8,1.67,0.373,0.442,16,5,1
2025-01-04 09:00:00,8.26,8.47,58.6,61.7,0.26,0.81,0.301,0.415,17,5,1
2025-01-04 09:15:00,8.46,8.71,56.7,58.9,0.46,0.71,0.34,0.445,17,5,1
2025-01-04 09:30:00,8.44,8.61,56.3,61.4,0.44,0.9,0.316,0.385,17,5,1
2025-01-04 09:45:00,8.72,8.76,59.0,59.8,0.72,0.76,0.296,0.296,17,5,1
2025-01-04 10:00:00,7.76,8.21,60.3,61.3,-0.19,0.47,0.388,0.403,18,5,1
2025-01-04 10:15:00,8.29,8.43,56.8,57.3,0.29,0.43,0.283,0.35,18,5,1
2025-01-04 10:30:00,7.42,7.95,60.1,64.3,-0.57,0.8,0.306,0.362,18,5,1
2025-01-04 10:45:00,7.47,7.85,59.7,61.2,-0.53,0.08,0.283,0.353,18,5,1
2025-01-04 11:00:00,7.54,7.7,58.7,61.9,-0.46,0.08,0.324,0.371,19,5,1
2025-01-04 11:15:00,7.2,7.39,57.8,59.4,-0.8,-0.61,0.298,0.318,19,5,1
2025-01-04 11:30:00,7.18,7.74,60.8,62.0,-0.66,0.14,0.355,0.367,19,5,1
2025-01-04 11:45:00,7.24,7.3,62.0,65.1,-0.35,0.32,0.452,0.452,19,5,1
2025-01-04 12:00:00,7.44,8.21,65.2,65.8,0.48,1.38,0.469,0.503,20,5,1
2025-01-04 12:15:00,7.02,7.07,66.2,68.3,0.26,0.73,0.462,0.535,20,5,1
2025-01-04 12:30:00,6.77,7.14,65.8,68.5,-0.07,0.84,0.331,0.375,20,5,1
2025-01-04 12:45:00,6.1,6.3,67.0,69.3,-0.5,0.15,0.432,0.506,20,5,1
2025-01-04 13:00:00,6.69,6.97,71.3,71.3,0.95,1.23,0.47,0.47,21,5,1
2025-01-04 13:15:00,6.98,7.24,68.6,68.9,0.69,1.02,0.523,0.54,21,5,1
2025-01-04 13:30:00,6.58,7.05,66.3,67.4,-0.17,0.52,0.434,0.503,21,5,1
2025-01-04 13:45:00,5.73,6.16,68.3,72.1,-0.6,0.59,0.509,0.509,21,5,1
2025-01-04 14:00:00,6.25,6.69,67.8,71.1,-0.18,0.92,0.365,0.372,22,5,1
2025-01-04 14:15:00,6.82,6.97,74.9,75.9,1.8,2.15,0.552,0.612,22,5,1
2025-01-04 14:30:00,5.89,6.17,74.4,77.5,0.76,1.67,0.63,0.722,22,5,1
2025-01-04 14:45:00,5.67,5.98,74.6,78.5,0.6,1.68,0.575,0.598,22,5,1
2025-01-04 15:00:00,5.55,5.68,73.7,76.0,0.29,0.87,0.548,0.673,23,5,1
2025-01-04 15:15:00,4.89,5.07,74.3,74.8,-0.25,0.03,0.601,0.643,23,5,1
2025-01-04 15:30:00,5.78,5.83,74.4,75.7,0.67,0.98,0.534,0.605,23,5,1
2025-01-04 15:45:00,4.99,5.16,75.6,75.6,0.11,0.28,0.656,0.733,23,5,1
2025-01-04 16:00:00,4.97,5.39,75.0,76.3,-0.03,0.64,0.604,0.623,0,6,1
2025-01-04 16:15:00,5.91,6.22,79.4,82.3,1.8,2.69,0.6,0.613,0,6,1
2025-01-04 16:30:00,5.54,5.63,80.9,83.3,1.72,2.29,0.629,0.668,0,6,1
2025-01-04 16:45:00,5.53,5.89,79.8,80.2,1.48,1.94,0.623,0.666,0,6,1
2025-01-04 17:00:00,5.31,5.67,87.7,89.4,2.85,3.56,0.853,0.853,1,6,1
2025-01-04 17:15:00,6.15,6.43,86.4,86.7,3.42,3.76,0.751,0.875,1,6,1
2025-01-04 17:30:00,5.51,5.78,80.3,80.6,1.57,1.9,0.634,0.768,1,6,1
2025-01-04 17:45:00,5.6,5.89,83.5,87.2,2.31,3.32,0.722,0.745,1,6,1
2025-01-04 18:00:00,5.0,5.82,81.4,81.6,1.27,2.14,0.648,0.678,2,6,1
2025-01-04 18:15:00,5.1,5.7,78.9,81.4,0.87,1.98,0.626,0.626,2,6,1
2025-01-04 18:30:00,5.4,5.42,83.2,84.0,2.04,2.23,0.751,0.751,2,6,1
2025-01-04 18:45:00,5.51,6.39,85.2,86.0,2.55,3.59,0.735,0.735,2,6,1
2025-01-04 19:00:00,4.99,5.1,81.8,82.3,1.36,1.56,0.732,0.77,3,6,1
2025-01-04 19:15:00,5.5,6.12,86.7,89.3,2.85,3.99,0.807,0.819,3,6,1
2025-01-04 19:30:00,5.65,5.96,89.9,93.3,3.64,4.61,0.789,0.833,3,6,1
2025-01-04 19:45:00,5.0,5.18,87.3,88.5,2.46,2.89,0.882,0.919,3,6,1
2025-01-04 20:00:00,6.28,6.48,91.1,95.2,4.51,5.51,0.876,0.895,4,6,1
2025-01-04 20:15:00,6.12,6.16,92.7,94.9,4.66,5.14,0.908,0.977,4,6,1
2025-01-04 20:30:00,6.64,7.07,87.7,89.2,4.19,4.9,0.832,0.874,4,6,1
2025-01-04 20:45:00,6.41,6.77,83.7,86.0,3.16,3.97,0.761,0.781,4,6,1
2025-01-04 21:00:00,6.01,6.29,87.5,89.8,3.5,4.25,0.848,0.95,5,6,1
2025-01-04 21:15:00,7.2,7.26,80.2,85.6,3.25,4.38,0.555,0.612,5,6,1
2025-01-04 21:30:00,6.47,6.68,87.4,89.1,3.94,4.5,0.887,0.887,5,6,1
2025-01-04 21:45:00,6.45,6.65,87.8,88.4,4.0,4.34,0.733,0.818,5,6,1
2025-01-04 22:00:00,6.72,7.19,86.2,86.3,3.95,4.45,0.74,0.839,6,6,1
2025-01-04 22:15:00,6.21,6.57,86.3,88.6,3.46,4.29,0.77,0.829,6,6,1
2025-01-04 22:30:00,6.83,7.24,84.3,87.7,3.68,4.78,0.715,0.829,6,6,1
2025-01-04 22:45:00,6.72,7.16,79.5,81.2,2.61,3.39,0.635,0.685,6,6,1
2025-01-04 23:00:00,6.59,7.02,79.9,81.0,2.58,3.21,0.686,0.686,7,6,1
2025-01-04 23:15:00,6.74,7.03,79.3,79.4,2.6,2.9,0.633,0.748,7,6,1
2025-01-04 23:30:00,7.07,7.35,76.7,79.9,2.4,3.32,0.615,0.615,7,6,1
2025-01-04 23:45:00,7.55,7.82,76.2,79.9,2.79,3.79,0.603,0.698,7,6,1
2025-01-05 00:00:00,6.97,7.43,79.5,79.9,2.88,3.41,0.582,0.641,8,6,1
2025-01-05 00:15:00,7.75,7.85,78.2,80.1,3.38,3.87,0.61,0.642,8,6,1
2025-01-05 00:30:00,7.59,7.93,74.2,76.5,2.43,3.24,0.53,0.598,8,6,1
2025-01-05 00:45:00,7.24,7.45,72.8,76.0,1.81,2.64,0.462,0.519,8,6,1
2025-01-05 01:00:00,7.46,7.62,73.5,74.8,2.15,2.58,0.527,0.534,9,6,1
2025-01-05 01:15:00,7.8,8.15,78.9,84.1,3.59,4.97,0.707,0.764,9,6,1
2025-01-05 01:30:00,7.52,7.72,73.1,73.3,2.14,2.39,0.572,0.572,9,6,1
2025-01-05 01:45:00,8.42,8.92,72.9,74.8,3.0,3.88,0.463,0.542,9,6,1
2025-01-05 02:00:00,8.71,9.3,72.0,75.7,3.11,4.43,0.578,0.68,10,6,1
2025-01-05 02:15:00,7.69,7.79,70.5,75.2,1.79,2.82,0.504,0.547,10,6,1
2025-01-05 02:30:00,8.92,9.33,69.6,69.6,2.83,3.25,0.446,0.46,10,6,1
2025-01-05 02:45:00,8.72,9.37,67.3,70.1,2.17,3.39,0.481,0.519,10,6,1
2025-01-05 03:00:00,8.97,9.14,63.2,66.2,1.62,2.38,0.336,0.336,11,6,1
2025-01-05 03:15:00,8.87,9.42,65.8,66.7,2.04,2.76,0.454,0.454,11,6,1
2025-01-05 03:30:00,9.27,9.87,64.9,65.1,2.26,2.9,0.385,0.446,11,6,1
2025-01-05 03:45:00,8.74,8.91,58.8,63.7,0.74,1.66,0.31,0.31,11,6,1
2025-01-05 04:00:00,8.59,9.2,61.6,63.4,0.9,1.88,0.4,0.41,12,6,1
2025-01-05 04:15:00,8.35,8.7,67.2,72.2,1.8,3.13,0.486,0.487,12,6,1
2025-01-05 04:30:00,8.06,8.58,61.5,62.6,0.36,1.1,0.362,0.362,12,6,1
2025-01-05 04:45:00,8.51,8.76,59.5,59.8,0.51,0.76,0.408,0.417,12,6,1
2025-01-05 05:00:00,8.58,8.82,61.0,61.5,0.78,1.11,0.33,0.382,13,6,1
2025-01-05 05:15:00,9.17,9.55,58.2,61.5,1.17,1.84,0.321,0.385,13,6,1
2025-01-05 05:30:00,8.75,9.36,51.3,52.4,0.75,1.36,0.225,0.229,13,6,1
2025-01-05 05:45:00,8.71,9.09,53.8,56.2,0.71,1.09,0.214,0.323,13,6,1
2025-01-05 06:00:00,8.75,9.26,58.4,60.8,0.75,1.42,0.294,0.375,14,6,1
2025-01-05 06:15:00,8.23,8.57,59.4,62.6,0.23,1.08,0.318,0.393,14,6,1
2025-01-05 06:30:00,9.1,9.23,58.8,61.3,1.1,1.49,0.353,0.459,14,6,1
2025-01-05 06:45:00,8.08,8.4,62.6,65.7,0.61,1.54,0.354,0.432,14,6,1
2025-01-05 07:00:00,8.97,9.26,65.0,68.6,1.98,2.97,0.385,0.443,15,6,1
2025-01-05 07:15:00,9.12,9.3,54.8,58.7,1.12,1.3,0.312,0.312,15,6,1
2025-01-05 07:30:00,8.9,9.46,60.3,60.9,0.96,1.64,0.358,0.437,15,6,1
2025-01-05 07:45:00,8.76,9.01,58.8,62.9,0.76,1.58,0.291,0.312,15,6,1
2025-01-05 08:00:00,8.02,8.37,56.7,59.8,0.02,0.37,0.215,0.324,16,6,1
2025-01-05 08:15:00,8.3,8.47,53.8,55.5,0.3,0.47,0.249,0.374,16,6,1
2025-01-05 08:30:00,8.6,8.66,55.3,57.5,0.6,0.66,0.234,0.271,16,6,1
2025-01-05 08:45:00,7.65,8.0,55.3,56.3,-0.35,-0.0,0.282,0.282,16,6,1
2025-01-05 09:00:00,7.68,8.37,53.7,54.1,-0.32,0.37,0.182,0.265,17,6,1
2025-01-05 09:15:00,7.72,8.1,57.7,59.7,-0.28,0.1,0.347,0.377,17,6,1
2025-01-05 09:30:00,7.13,7.97,55.2,57.7,-0.87,-0.03,0.343,0.519,17,6,1
2025-01-05 09:45:00,8.66,8.69,54.7,55.6,0.66,0.69,0.35,0.369,17,6,1
2025-01-05 10:00:00,7.7,8.47,60.2,64.5,-0.26,1.37,0.397,0.44,18,6,1
2025-01-05 10:15:00,8.07,8.99,55.6,56.4,0.07,0.99,0.306,0.367,18,6,1
2025-01-05 10:30:00,7.3,7.81,57.7,61.0,-0.7,0.02,0.37,0.37,18,6,1
2025-01-05 10:45:00,7.2,7.51,58.2,58.9,-0.8,-0.49,0.22,0.273,18,6,1
2025-01-05 11:00:00,7.16,7.85,55.1,56.3,-0.84,-0.15,0.253,0.301,19,6,1
2025-01-05 11:15:00,7.09,7.38,59.2,60.3,-0.91,-0.56,0.32,0.386,19,6,1
2025-01-05 11:30:00,6.18,6.89,61.8,63.2,-1.46,-0.47,0.369,0.421,19,6,1
2025-01-05 11:45:00,6.36,7.23,65.4,67.7,-0.55,0.76,0.371,0.448,19,6,1
2025-01-05 12:00:00,6.52,6.84,61.0,63.5,-1.27,-0.46,0.341,0.35,20,6,1
2025-01-05 12:15:00,5.97,6.17,65.1,68.9,-1.01,-0.04,0.378,0.378,20,6,1
2025-01-05 12:30:00,5.18,6.1,66.3,67.2,-1.56,-0.46,0.43,0.469,20,6,1
2025-01-05 12:45:00,5.3,5.56,70.0,72.8,-0.7,0.12,0.409,0.412,20,6,1
2025-01-05 13:00:00,5.68,6.66,67.2,70.9,-0.87,0.84,0.43,0.479,21,6,1
2025-01-05 13:15:00,5.73,6.45,70.5,71.2,-0.18,0.69,0.629,0.658,21,6,1
2025-01-05 13:30:00,5.56,5.83,68.3,70.6,-0.77,-0.05,0.458,0.458,21,6,1
2025-01-05 13:45:00,5.78,6.17,72.2,73.2,0.23,0.81,0.523,0.651,21,6,1
2025-01-05 14:00:00,5.58,5.75,70.1,72.5,-0.41,0.24,0.433,0.433,22,6,1
2025-01-05 14:15:00,5.31,5.77,69.9,71.7,-0.71,0.11,0.485,0.485,22,6,1
2025-01-05 14:30:00,5.5,6.06,77.8,80.1,1.07,2.09,0.605,0.627,22,6,1
2025-01-05 14:45:00,5.09,5.46,74.6,75.3,0.01,0.52,0.601,0.601,22,6,1
2025-01-05 15:00:00,5.65,5.79,72.1,73.7,0.06,0.52,0.536,0.618,23,6,1
2025-01-05 15:15:00,5.18,5.65,75.8,76.1,0.35,0.87,0.602,0.701,23,6,1
2025-01-05 15:30:00,5.33,5.35,76.9,79.3,0.72,1.2,0.629,0.633,23,6,1
2025-01-05 15:45:00,5.7,5.96,80.8,83.5,1.86,2.66,0.81,0.858,23,6,1
2025-01-05 16:00:00,6.09,6.14,80.5,81.4,2.2,2.42,0.66,0.786,0,0,0
2025-01-05 16:15:00,5.67,6.38,79.1,81.2,1.49,2.61,0.679,0.696,0,0,0
2025-01-05 16:30:00,5.2,5.43,88.6,92.0,2.91,3.84,0.829,0.829,0,0,0
2025-01-05 16:45:00,4.79,5.06,89.0,93.5,2.6,3.75,0.804,0.877,0,0,0
2025-01-05 17:00:00,4.74,5.11,88.3,91.0,2.39,3.32,0.855,0.882,1,0,0
2025-01-05 17:15:00,4.95,5.38,85.8,86.2,2.1,2.62,0.819,0.821,1,0,0
2025-01-05 17:30:00,5.33,5.6,85.8,91.0,2.49,3.81,0.77,0.905,1,0,0
2025-01-05 17:45:00,5.01,5.23,87.2,90.0,2.45,3.23,0.787,0.814,1,0,0
2025-01-05 18:00:00,5.45,5.62,84.0,85.2,2.25,2.67,0.683,0.712,2,0,0
2025-01-05 18:15:00,5.1,5.23,85.5,86.9,2.2,2.6,0.759,0.778,2,0,0
2025-01-05 18:30:00,5.61,5.96,85.4,88.4,2.68,3.63,0.844,0.88,2,0,0
2025-01-05 18:45:00,4.93,5.38,85.2,87.6,1.97,2.9,0.751,0.91,2,0,0
2025-01-05 19:00:00,4.52,4.67,88.2,91.4,2.16,2.95,0.808,0.854,3,0,0
2025-01-05 19:15:00,4.44,4.78,81.7,82.7,0.78,1.33,0.689,0.689,3,0,0
2025-01-05 19:30:00,4.94,5.02,87.1,88.3,2.36,2.68,0.775,0.775,3,0,0
2025-01-05 19:45:00,4.61,4.71,83.8,86.9,1.36,2.09,0.729,0.729,3,0,0
2025-01-05 20:00:00,5.71,5.87,87.1,87.2,3.12,3.3,0.827,0.873,4,0,0
2025-01-05 20:15:00,5.85,6.19,85.9,88.8,3.03,3.94,0.728,0.728,4,0,0
2025-01-05 20:30:00,6.48,6.51,85.7,86.7,3.61,3.86,0.716,0.759,4,0,0
2025-01-05 20:45:00,5.88,6.06,88.2,92.4,3.53,4.55,0.798,0.798,4,0,0
2025-01-05 21:00:00,6.37,6.74,83.9,84.0,3.15,3.55,0.705,0.753,5,0,0
2025-01-05 21:15:00,6.13,6.56,82.5,86.7,2.63,3.9,0.681,0.748,5,0,0
2025-01-05 21:30:00,5.99,6.61,83.2,86.6,2.63,3.94,0.649,0.706,5,0,0
2025-01-05 21:45:00,6.34,7.07,85.3,85.5,3.4,4.17,0.812,0.915,5,0,0
2025-01-05 22:00:00,5.35,5.67,84.7,85.7,2.29,2.8,0.755,0.763,6,0,0
2025-01-05 22:15:00,5.83,5.84,82.3,84.7,2.3,2.77,0.763,0.903,6,0,0
2025-01-05 22:30:00,5.9,6.19,76.1,76.3,1.12,1.46,0.604,0.604,6,0,0
2025-01-05 22:45:00,6.06,6.51,79.8,80.4,2.01,2.6,0.619,0.716,6,0,0
2025-01-05 23:00:00,6.34,6.63,78.6,82.3,2.05,3.09,0.642,0.762,7,0,0
2025-01-05 23:15:00,6.91,7.27,71.1,72.5,1.12,1.77,0.601,0.626,7,0,0
2025-01-05 23:30:00,6.93,7.32,78.9,81.2,2.7,3.57,0.699,0.765,7,0,0
2025-01-05 23:45:00,6.6,6.9,74.8,75.4,1.56,1.98,0.713,0.778,7,0,0
2025-01-06 00:00:00,6.55,6.83,74.9,77.1,1.53,2.26,0.648,0.681,8,0,0
2025-01-06 00:15:00,6.67,6.95,74.4,78.3,1.55,2.6,0.582,0.643,8,0,0
2025-01-06 00:30:00,6.51,6.92,67.1,70.9,-0.06,1.11,0.379,0.459,8,0,0
2025-01-06 00:45:00,6.29,6.76,71.5,74.5,0.6,1.66,0.602,0.602,8,0,0
2025-01-06 01:00:00,7.04,7.26,75.0,75.1,2.03,2.27,0.626,0.693,9,0,0
2025-01-06 01:15:00,6.41,6.43,69.2,72.2,0.25,0.88,0.395,0.506,9,0,0
2025-01-06 01:30:00,7.19,7.5,68.5,73.3,0.9,2.17,0.513,0.537,9,0,0
2025-01-06 01:45:00,7.51,8.07,67.6,70.0,1.03,2.08,0.469,0.469,9,0,0
2025-01-06 02:00:00,7.47,7.68,64.2,64.9,0.3,0.66,0.322,0.378,10,0,0
2025-01-06 02:15:00,7.82,8.07,71.0,71.2,2.02,2.32,0.669,0.759,10,0,0
2025-01-06 02:30:00,7.89,8.11,65.8,69.7,1.04,2.04,0.442,0.521,10,0,0
2025-01-06 02:45:00,7.85,8.04,67.6,72.1,1.36,2.47,0.45,0.45,10,0,0
2025-01-06 03:00:00,8.35,8.49,62.7,67.4,0.89,1.97,0.483,0.483,11,0,0
2025-01-06 03:15:00,7.21,7.65,65.3,70.1,0.27,1.68,0.484,0.639,11,0,0
2025-01-06 03:30:00,8.34,8.55,66.1,67.2,1.56,2.0,0.404,0.428,11,0,0
2025-01-06 03:45:00,8.0,8.48,63.5,65.8,0.71,1.64,0.349,0.349,11,0,0
2025-01-06 04:00:00,8.87,9.14,63.3,66.7,1.54,2.48,0.386,0.449,12,0,0
2025-01-06 04:15:00,7.86,8.34,67.1,69.5,1.28,2.23,0.354,0.496,12,0,0
2025-01-06 04:30:00,8.15,8.5,63.3,66.6,0.81,1.81,0.357,0.364,12,0,0
2025-01-06 04:45:00,8.5,8.85,59.5,61.9,0.5,1.23,0.349,0.397,12,0,0
2025-01-06 05:00:00,8.38,8.87,65.5,67.3,1.48,2.33,0.461,0.55,13,0,0
2025-01-06 05:15:00,8.67,9.3,61.2,62.7,0.9,1.83,0.442,0.484,13,0,0
2025-01-06 05:30:00,7.75,8.36,56.4,58.5,-0.25,0.36,0.39,0.451,13,0,0
2025-01-06 05:45:00,8.23,8.36,55.4,56.6,0.23,0.36,0.312,0.336,13,0,0
2025-01-06 06:00:00,8.39,8.72,58.1,60.0,0.39,0.72,0.275,0.354,14,0,0
2025-01-06 06:15:00,8.45,8.58,57.0,60.0,0.45,0.58,0.348,0.441,14,0,0
2025-01-06 06:30:00,9.0,9.34,59.4,62.7,1.0,1.87,0.341,0.492,14,0,0
2025-01-06 06:45:00,8.81,9.15,58.6,59.6,0.81,1.15,0.287,0.319,14,0,0
2025-01-06 07:00:00,8.78,9.0,62.5,64.6,1.27,1.91,0.327,0.327,15,0,0
2025-01-06 07:15:00,8.31,8.62,59.8,60.2,0.31,0.66,0.452,0.452,15,0,0
2025-01-06 07:30:00,8.15,8.73,62.2,65.4,0.6,1.81,0.358,0.378,15,0,0
2025-01-06 07:45:00,8.12,8.19,59.3,60.0,0.12,0.19,0.321,0.329,15,0,0
2025-01-06 08:00:00,7.98,8.49,55.3,56.4,-0.02,0.49,0.302,0.408,16,0,0
2025-01-06 08:15:00,7.94,8.61,56.4,57.2,-0.06,0.61,0.241,0.329,16,0,0
2025-01-06 08:30:00,8.65,9.28,55.3,56.7,0.65,1.28,0.254,0.254,16,0,0
2025-01-06 08:45:00,7.87,8.35,57.9,61.2,-0.13,0.6,0.269,0.439,16,0,0
2025-01-06 09:00:00,7.25,7.44,58.4,59.4,-0.75,-0.56,0.268,0.268,17,0,0
2025-01-06 09:15:00,7.38,7.39,56.9,60.0,-0.62,-0.61,0.381,0.446,17,0,0
2025-01-06 09:30:00,7.15,7.57,57.9,59.8,-0.85,-0.43,0.25,0.314,17,0,0
2025-01-06 09:45:00,7.28,7.38,55.3,59.7,-0.72,-0.62,0.234,0.237,17,0,0
2025-01-06 10:00:00,7.53,8.12,58.1,60.9,-0.47,0.3,0.279,0.316,18,0,0
2025-01-06 10:15:00,6.67,7.19,56.3,57.1,-1.33,-0.81,0.198,0.204,18,0,0
2025-01-06 10:30:00,6.65,7.1,61.7,63.6,-1.01,-0.19,0.445,0.445,18,0,0
2025-01-06 10:45:00,6.39,6.95,59.4,63.4,-1.61,-0.37,0.358,0.49,18,0,0
2025-01-06 11:00:00,6.32,6.62,59.4,60.5,-1.68,-1.27,0.387,0.427,19,0,0
2025-01-06 11:15:00,5.96,6.64,60.3,62.6,-1.99,-0.85,0.386,0.501,19,0,0
2025-01-06 11:30:00,5.81,6.05,60.5,60.8,-2.09,-1.79,0.322,0.322,19,0,0
2025-01-06 11:45:00,6.44,6.45,61.8,66.0,-1.19,-0.35,0.398,0.569,19,0,0
2025-01-06 12:00:00,6.19,6.88,59.2,60.9,-1.81,-0.94,0.288,0.32,20,0,0
2025-01-06 12:15:00,6.83,6.89,66.2,69.2,0.07,0.73,0.39,0.424,20,0,0
2025-01-06 12:30:00,6.36,6.51,73.1,76.3,0.97,1.77,0.485,0.513,20,0,0
2025-01-06 12:45:00,5.51,5.92,70.2,70.7,-0.46,0.07,0.609,0.666,20,0,0
2025-01-06 13:00:00,5.76,6.01,76.0,78.1,0.96,1.63,0.552,0.599,21,0,0
2025-01-06 13:15:00,5.99,6.27,69.4,71.8,-0.13,0.63,0.489,0.489,21,0,0
2025-01-06 13:30:00,6.0,6.71,69.6,70.9,-0.07,0.89,0.464,0.499,21,0,0
2025-01-06 13:45:00,5.73,6.07,71.8,73.5,0.1,0.76,0.494,0.531,21,0,0
2025-01-06 14:00:00,5.71,6.0,72.2,74.0,0.15,0.79,0.49,0.519,22,0,0
